Train Epoch: 1 [400/10065 (4%)]	Loss: 0.170874	Avg Loss: 1.988338	Avg Acc: 53.500000%	Avg URS: 68.085106%
Train Epoch: 1 [9600/10065 (95%)]	Loss: 2.393512	Avg Loss: 0.610844	Avg Acc: 81.000000%	Avg URS: 81.118881%
Train Epoch: 1 [10000/10065 (99%)]	Loss: 0.390735	Avg Loss: 0.653160	Avg Acc: 78.750000%	Avg URS: 82.352941%
Train Epoch: 1 [2517/10065 (100%)]	Loss: 2.149505	Avg Loss: 0.678799	Avg Acc: 77.750000%	Avg URS: 85.937500%

Test set: Average loss: 1.6273, Accuracy: 2198/3428 (64.119020%) , URS: 958/1164 (82.302405%)

Train Epoch: 2 [400/10065 (4%)]	Loss: 0.034466	Avg Loss: 0.576861	Avg Acc: 80.750000%	Avg URS: 74.305556%
Train Epoch: 2 [800/10065 (8%)]	Loss: 0.399272	Avg Loss: 0.601844	Avg Acc: 80.000000%	Avg URS: 84.276730%
Train Epoch: 2 [1200/10065 (12%)]	Loss: 1.153727	Avg Loss: 0.795632	Avg Acc: 73.750000%	Avg URS: 83.088235%
Train Epoch: 2 [1600/10065 (16%)]	Loss: 0.353684	Avg Loss: 0.492281	Avg Acc: 86.000000%	Avg URS: 81.212121%
Train Epoch: 2 [2000/10065 (20%)]	Loss: 0.085030	Avg Loss: 0.616349	Avg Acc: 80.750000%	Avg URS: 84.905660%
Train Epoch: 2 [2400/10065 (24%)]	Loss: 0.520118	Avg Loss: 0.606811	Avg Acc: 80.250000%	Avg URS: 82.222222%
Train Epoch: 2 [2800/10065 (28%)]	Loss: 0.723192	Avg Loss: 0.523950	Avg Acc: 81.000000%	Avg URS: 77.272727%
Train Epoch: 2 [3200/10065 (32%)]	Loss: 0.035180	Avg Loss: 0.564823	Avg Acc: 83.000000%	Avg URS: 84.931507%
Train Epoch: 2 [3600/10065 (36%)]	Loss: 0.080305	Avg Loss: 0.605642	Avg Acc: 80.750000%	Avg URS: 87.919463%
Train Epoch: 2 [4000/10065 (40%)]	Loss: 0.168650	Avg Loss: 0.685447	Avg Acc: 78.000000%	Avg URS: 82.962963%
Train Epoch: 2 [4400/10065 (44%)]	Loss: 0.317824	Avg Loss: 0.604230	Avg Acc: 81.500000%	Avg URS: 79.545455%
Train Epoch: 2 [4800/10065 (48%)]	Loss: 0.703173	Avg Loss: 0.603193	Avg Acc: 80.250000%	Avg URS: 79.870130%
Train Epoch: 2 [5200/10065 (52%)]	Loss: 0.202997	Avg Loss: 0.507952	Avg Acc: 82.500000%	Avg URS: 82.352941%
Train Epoch: 2 [5600/10065 (56%)]	Loss: 0.335936	Avg Loss: 0.594778	Avg Acc: 81.000000%	Avg URS: 82.432432%
Train Epoch: 2 [6000/10065 (60%)]	Loss: 2.430819	Avg Loss: 0.509515	Avg Acc: 84.250000%	Avg URS: 85.915493%
Train Epoch: 2 [6400/10065 (64%)]	Loss: 0.239140	Avg Loss: 0.509614	Avg Acc: 82.500000%	Avg URS: 81.818182%
Train Epoch: 2 [6800/10065 (68%)]	Loss: 1.744420	Avg Loss: 0.591919	Avg Acc: 82.250000%	Avg URS: 78.676471%
Train Epoch: 2 [7200/10065 (72%)]	Loss: 0.072393	Avg Loss: 0.649209	Avg Acc: 79.250000%	Avg URS: 85.416667%
Train Epoch: 2 [7600/10065 (75%)]	Loss: 0.079966	Avg Loss: 0.581901	Avg Acc: 82.250000%	Avg URS: 89.583333%
Train Epoch: 2 [8000/10065 (79%)]	Loss: 0.315240	Avg Loss: 0.618665	Avg Acc: 79.000000%	Avg URS: 81.118881%
Train Epoch: 2 [8400/10065 (83%)]	Loss: 0.032650	Avg Loss: 0.601670	Avg Acc: 82.000000%	Avg URS: 78.625954%
Train Epoch: 2 [8800/10065 (87%)]	Loss: 0.543271	Avg Loss: 0.618867	Avg Acc: 77.750000%	Avg URS: 80.405405%
Train Epoch: 2 [9200/10065 (91%)]	Loss: 0.281721	Avg Loss: 0.608053	Avg Acc: 79.000000%	Avg URS: 83.846154%
Train Epoch: 2 [9600/10065 (95%)]	Loss: 0.294513	Avg Loss: 0.598658	Avg Acc: 81.500000%	Avg URS: 84.677419%
Train Epoch: 2 [10000/10065 (99%)]	Loss: 0.785363	Avg Loss: 0.732454	Avg Acc: 81.250000%	Avg URS: 83.333333%
Train Epoch: 2 [2517/10065 (100%)]	Loss: 0.896034	Avg Loss: 0.674001	Avg Acc: 81.500000%	Avg URS: 82.876712%

Test set: Average loss: 1.2670, Accuracy: 2177/3428 (63.506418%) , URS: 936/1164 (80.412371%)

Train Epoch: 3 [400/10065 (4%)]	Loss: 0.917079	Avg Loss: 0.565784	Avg Acc: 82.000000%	Avg URS: 84.105960%
Train Epoch: 3 [800/10065 (8%)]	Loss: 0.423983	Avg Loss: 0.564307	Avg Acc: 80.250000%	Avg URS: 80.740741%
Train Epoch: 3 [1200/10065 (12%)]	Loss: 0.408336	Avg Loss: 0.491673	Avg Acc: 84.750000%	Avg URS: 81.300813%
Train Epoch: 3 [1600/10065 (16%)]	Loss: 0.860977	Avg Loss: 0.568409	Avg Acc: 82.750000%	Avg URS: 79.861111%
Train Epoch: 3 [2000/10065 (20%)]	Loss: 1.056997	Avg Loss: 0.540384	Avg Acc: 80.500000%	Avg URS: 79.166667%
Train Epoch: 3 [2400/10065 (24%)]	Loss: 0.033015	Avg Loss: 0.519975	Avg Acc: 82.500000%	Avg URS: 85.714286%
Train Epoch: 3 [2800/10065 (28%)]	Loss: 0.485014	Avg Loss: 0.512139	Avg Acc: 82.500000%	Avg URS: 82.222222%
Train Epoch: 3 [3200/10065 (32%)]	Loss: 0.644417	Avg Loss: 0.484806	Avg Acc: 84.750000%	Avg URS: 86.206897%
Train Epoch: 3 [3600/10065 (36%)]	Loss: 0.095073	Avg Loss: 0.557361	Avg Acc: 78.500000%	Avg URS: 85.483871%
Train Epoch: 3 [4000/10065 (40%)]	Loss: 0.020505	Avg Loss: 0.538582	Avg Acc: 82.250000%	Avg URS: 81.538462%
Train Epoch: 3 [4400/10065 (44%)]	Loss: 0.486097	Avg Loss: 0.594520	Avg Acc: 81.250000%	Avg URS: 84.732824%
Train Epoch: 3 [4800/10065 (48%)]	Loss: 0.066195	Avg Loss: 0.580572	Avg Acc: 80.250000%	Avg URS: 81.428571%
Train Epoch: 3 [5200/10065 (52%)]	Loss: 0.852055	Avg Loss: 0.537662	Avg Acc: 80.750000%	Avg URS: 84.558824%
Train Epoch: 3 [5600/10065 (56%)]	Loss: 0.207689	Avg Loss: 0.527424	Avg Acc: 82.000000%	Avg URS: 80.666667%
Train Epoch: 3 [6000/10065 (60%)]	Loss: 0.186669	Avg Loss: 0.484043	Avg Acc: 83.750000%	Avg URS: 79.562044%
Train Epoch: 3 [6400/10065 (64%)]	Loss: 1.738606	Avg Loss: 0.573615	Avg Acc: 79.250000%	Avg URS: 80.141844%
Train Epoch: 3 [6800/10065 (68%)]	Loss: 0.176007	Avg Loss: 0.461684	Avg Acc: 85.250000%	Avg URS: 82.000000%
Train Epoch: 3 [7200/10065 (72%)]	Loss: 0.269332	Avg Loss: 0.496596	Avg Acc: 84.000000%	Avg URS: 82.692308%
Train Epoch: 3 [7600/10065 (75%)]	Loss: 1.116082	Avg Loss: 0.574382	Avg Acc: 77.250000%	Avg URS: 80.232558%
Train Epoch: 3 [8000/10065 (79%)]	Loss: 1.367344	Avg Loss: 0.558517	Avg Acc: 81.250000%	Avg URS: 81.290323%
Train Epoch: 3 [8400/10065 (83%)]	Loss: 1.140684	Avg Loss: 0.665833	Avg Acc: 78.000000%	Avg URS: 83.571429%
Train Epoch: 3 [8800/10065 (87%)]	Loss: 0.286500	Avg Loss: 0.490500	Avg Acc: 83.750000%	Avg URS: 83.720930%
Train Epoch: 3 [9200/10065 (91%)]	Loss: 0.202478	Avg Loss: 0.506707	Avg Acc: 83.500000%	Avg URS: 83.850932%
Train Epoch: 3 [9600/10065 (95%)]	Loss: 0.963225	Avg Loss: 0.470837	Avg Acc: 86.000000%	Avg URS: 84.172662%
Train Epoch: 3 [10000/10065 (99%)]	Loss: 0.028673	Avg Loss: 0.468464	Avg Acc: 83.750000%	Avg URS: 83.125000%
Train Epoch: 3 [2517/10065 (100%)]	Loss: 0.151879	Avg Loss: 0.478010	Avg Acc: 83.250000%	Avg URS: 81.290323%

Test set: Average loss: 1.4353, Accuracy: 2233/3428 (65.140023%) , URS: 926/1164 (79.553265%)

Train Epoch: 4 [400/10065 (4%)]	Loss: 0.042786	Avg Loss: 0.400307	Avg Acc: 85.750000%	Avg URS: 83.892617%
Train Epoch: 4 [800/10065 (8%)]	Loss: 0.282088	Avg Loss: 0.448774	Avg Acc: 84.500000%	Avg URS: 81.528662%
Train Epoch: 4 [1200/10065 (12%)]	Loss: 0.334657	Avg Loss: 0.436900	Avg Acc: 83.250000%	Avg URS: 81.159420%
Train Epoch: 4 [1600/10065 (16%)]	Loss: 0.475230	Avg Loss: 0.397232	Avg Acc: 86.500000%	Avg URS: 83.443709%
Train Epoch: 4 [2000/10065 (20%)]	Loss: 0.805211	Avg Loss: 0.538693	Avg Acc: 81.500000%	Avg URS: 80.882353%
Train Epoch: 4 [2400/10065 (24%)]	Loss: 0.200394	Avg Loss: 0.432993	Avg Acc: 82.500000%	Avg URS: 77.777778%
Train Epoch: 4 [2800/10065 (28%)]	Loss: 0.023871	Avg Loss: 0.588475	Avg Acc: 78.000000%	Avg URS: 82.608696%
Train Epoch: 4 [3200/10065 (32%)]	Loss: 0.242511	Avg Loss: 0.426079	Avg Acc: 84.500000%	Avg URS: 80.000000%
Train Epoch: 4 [3600/10065 (36%)]	Loss: 0.007012	Avg Loss: 0.494530	Avg Acc: 82.750000%	Avg URS: 82.119205%
Train Epoch: 4 [4000/10065 (40%)]	Loss: 0.120558	Avg Loss: 0.499011	Avg Acc: 82.250000%	Avg URS: 86.363636%
Train Epoch: 4 [4400/10065 (44%)]	Loss: 0.522934	Avg Loss: 0.510422	Avg Acc: 82.750000%	Avg URS: 82.978723%
Train Epoch: 4 [4800/10065 (48%)]	Loss: 0.521403	Avg Loss: 0.467193	Avg Acc: 82.500000%	Avg URS: 81.818182%
Train Epoch: 4 [5200/10065 (52%)]	Loss: 0.276062	Avg Loss: 0.576617	Avg Acc: 81.250000%	Avg URS: 82.051282%
Train Epoch: 4 [5600/10065 (56%)]	Loss: 2.636336	Avg Loss: 0.554341	Avg Acc: 79.000000%	Avg URS: 77.483444%
Train Epoch: 4 [6000/10065 (60%)]	Loss: 0.250095	Avg Loss: 0.416000	Avg Acc: 85.250000%	Avg URS: 87.234043%
Train Epoch: 4 [6400/10065 (64%)]	Loss: 0.109103	Avg Loss: 0.611455	Avg Acc: 81.750000%	Avg URS: 85.234899%
Train Epoch: 4 [6800/10065 (68%)]	Loss: 1.138878	Avg Loss: 0.553415	Avg Acc: 80.750000%	Avg URS: 81.203008%
Train Epoch: 4 [7200/10065 (72%)]	Loss: 0.053110	Avg Loss: 0.413725	Avg Acc: 86.250000%	Avg URS: 82.170543%
Train Epoch: 4 [7600/10065 (75%)]	Loss: 0.726535	Avg Loss: 0.460319	Avg Acc: 84.500000%	Avg URS: 80.000000%
Train Epoch: 4 [8000/10065 (79%)]	Loss: 0.654563	Avg Loss: 0.579730	Avg Acc: 79.250000%	Avg URS: 80.891720%
Train Epoch: 4 [8400/10065 (83%)]	Loss: 0.040230	Avg Loss: 0.564041	Avg Acc: 81.500000%	Avg URS: 86.507937%
Train Epoch: 4 [8800/10065 (87%)]	Loss: 0.883801	Avg Loss: 0.565244	Avg Acc: 82.000000%	Avg URS: 82.638889%
Train Epoch: 4 [9200/10065 (91%)]	Loss: 0.063151	Avg Loss: 0.537218	Avg Acc: 83.000000%	Avg URS: 81.168831%
Train Epoch: 4 [9600/10065 (95%)]	Loss: 0.286799	Avg Loss: 0.530968	Avg Acc: 79.750000%	Avg URS: 86.363636%
Train Epoch: 4 [10000/10065 (99%)]	Loss: 0.082575	Avg Loss: 0.457230	Avg Acc: 86.500000%	Avg URS: 87.755102%
Train Epoch: 4 [2517/10065 (100%)]	Loss: 0.020060	Avg Loss: 0.414665	Avg Acc: 87.250000%	Avg URS: 89.189189%

Test set: Average loss: 1.4821, Accuracy: 2201/3428 (64.206534%) , URS: 905/1164 (77.749141%)
