Train Epoch: 2 [7200/10065 (72%)]	Loss: 0.052780	Avg Loss: 0.603638	Avg Acc: 80.500000%	Avg URS: 81.690141%
Train Epoch: 2 [7600/10065 (75%)]	Loss: 0.060422	Avg Loss: 0.609124	Avg Acc: 81.250000%	Avg URS: 89.864865%
Train Epoch: 2 [8000/10065 (79%)]	Loss: 0.545232	Avg Loss: 0.612131	Avg Acc: 77.750000%	Avg URS: 81.756757%
Train Epoch: 2 [8400/10065 (83%)]	Loss: 0.109718	Avg Loss: 0.627207	Avg Acc: 80.000000%	Avg URS: 83.660131%
Train Epoch: 2 [8800/10065 (87%)]	Loss: 0.239927	Avg Loss: 0.544596	Avg Acc: 84.000000%	Avg URS: 83.687943%
Train Epoch: 2 [9200/10065 (91%)]	Loss: 0.065266	Avg Loss: 0.658215	Avg Acc: 81.250000%	Avg URS: 83.892617%
Train Epoch: 2 [9600/10065 (95%)]	Loss: 0.226289	Avg Loss: 0.584682	Avg Acc: 79.250000%	Avg URS: 80.740741%
Train Epoch: 2 [10000/10065 (99%)]	Loss: 0.369214	Avg Loss: 0.528529	Avg Acc: 83.000000%	Avg URS: 82.781457%
Train Epoch: 2 [2517/10065 (100%)]	Loss: 0.000929	Avg Loss: 0.524633	Avg Acc: 82.000000%	Avg URS: 82.802548%

Test set: Average loss: 1.4072, Accuracy: 2216/3428 (64.644107%) , URS: 959/1164 (82.388316%)

Train Epoch: 3 [400/10065 (4%)]	Loss: 0.241037	Avg Loss: 0.494895	Avg Acc: 82.250000%	Avg URS: 83.439490%
Train Epoch: 3 [800/10065 (8%)]	Loss: 0.027648	Avg Loss: 0.457434	Avg Acc: 84.000000%	Avg URS: 83.969466%
Train Epoch: 3 [1200/10065 (12%)]	Loss: 0.363792	Avg Loss: 0.487479	Avg Acc: 83.000000%	Avg URS: 84.827586%
Train Epoch: 3 [1600/10065 (16%)]	Loss: 0.739002	Avg Loss: 0.449269	Avg Acc: 83.750000%	Avg URS: 78.378378%
Train Epoch: 3 [2000/10065 (20%)]	Loss: 0.604007	Avg Loss: 0.521119	Avg Acc: 81.500000%	Avg URS: 81.168831%
Train Epoch: 3 [2400/10065 (24%)]	Loss: 0.117004	Avg Loss: 0.585058	Avg Acc: 80.500000%	Avg URS: 82.352941%
Train Epoch: 3 [2800/10065 (28%)]	Loss: 0.269049	Avg Loss: 0.438346	Avg Acc: 85.250000%	Avg URS: 88.435374%
Train Epoch: 3 [3200/10065 (32%)]	Loss: 0.038559	Avg Loss: 0.621504	Avg Acc: 79.750000%	Avg URS: 79.310345%
Train Epoch: 3 [3600/10065 (36%)]	Loss: 0.140917	Avg Loss: 0.636850	Avg Acc: 79.000000%	Avg URS: 75.939850%
Train Epoch: 3 [4000/10065 (40%)]	Loss: 0.557489	Avg Loss: 0.459376	Avg Acc: 84.250000%	Avg URS: 83.571429%
