Train Epoch: 1 [400/10065 (4%)]	Loss: 2.830411	Avg Loss: 3.307002	Avg Acc: 26.500000%	Avg URS: 36.923077%
Train Epoch: 1 [800/10065 (8%)]	Loss: 1.839257	Avg Loss: 2.447675	Avg Acc: 39.250000%	Avg URS: 63.380282%
Train Epoch: 1 [1200/10065 (12%)]	Loss: 2.544669	Avg Loss: 2.525330	Avg Acc: 37.500000%	Avg URS: 55.944056%
Train Epoch: 1 [1600/10065 (16%)]	Loss: 9.306974	Avg Loss: 2.421149	Avg Acc: 44.000000%	Avg URS: 54.140127%
Train Epoch: 1 [2000/10065 (20%)]	Loss: 1.439955	Avg Loss: 2.199977	Avg Acc: 44.250000%	Avg URS: 62.328767%
Train Epoch: 1 [2400/10065 (24%)]	Loss: 1.738110	Avg Loss: 2.075357	Avg Acc: 48.250000%	Avg URS: 67.391304%
Train Epoch: 1 [2800/10065 (28%)]	Loss: 1.016655	Avg Loss: 1.755411	Avg Acc: 51.000000%	Avg URS: 64.238411%
Train Epoch: 1 [3200/10065 (32%)]	Loss: 2.521536	Avg Loss: 1.775179	Avg Acc: 54.000000%	Avg URS: 66.438356%
Train Epoch: 1 [3600/10065 (36%)]	Loss: 0.990544	Avg Loss: 1.640090	Avg Acc: 55.500000%	Avg URS: 72.602740%
Train Epoch: 1 [4000/10065 (40%)]	Loss: 4.490251	Avg Loss: 1.586078	Avg Acc: 58.000000%	Avg URS: 72.027972%
Train Epoch: 1 [4400/10065 (44%)]	Loss: 1.405294	Avg Loss: 1.230311	Avg Acc: 65.750000%	Avg URS: 76.704545%
Train Epoch: 1 [4800/10065 (48%)]	Loss: 2.614097	Avg Loss: 1.398079	Avg Acc: 61.750000%	Avg URS: 75.000000%
Train Epoch: 1 [5200/10065 (52%)]	Loss: 1.480708	Avg Loss: 1.325201	Avg Acc: 61.750000%	Avg URS: 64.788732%
Train Epoch: 1 [5600/10065 (56%)]	Loss: 0.633105	Avg Loss: 1.434196	Avg Acc: 63.500000%	Avg URS: 66.165414%
Train Epoch: 1 [6000/10065 (60%)]	Loss: 1.769604	Avg Loss: 1.298103	Avg Acc: 60.500000%	Avg URS: 73.548387%
Train Epoch: 1 [6400/10065 (64%)]	Loss: 1.245889	Avg Loss: 1.390619	Avg Acc: 58.500000%	Avg URS: 75.342466%
Train Epoch: 1 [6800/10065 (68%)]	Loss: 1.142643	Avg Loss: 1.079382	Avg Acc: 63.750000%	Avg URS: 72.857143%
Train Epoch: 1 [7200/10065 (72%)]	Loss: 1.257375	Avg Loss: 1.176647	Avg Acc: 67.250000%	Avg URS: 75.862069%
Train Epoch: 1 [7600/10065 (75%)]	Loss: 1.696651	Avg Loss: 1.241676	Avg Acc: 62.750000%	Avg URS: 73.333333%
Train Epoch: 1 [8000/10065 (79%)]	Loss: 1.095130	Avg Loss: 1.212521	Avg Acc: 64.500000%	Avg URS: 83.571429%
Train Epoch: 1 [8400/10065 (83%)]	Loss: 0.224054	Avg Loss: 1.028938	Avg Acc: 70.750000%	Avg URS: 81.012658%
Train Epoch: 1 [8800/10065 (87%)]	Loss: 0.736033	Avg Loss: 1.172413	Avg Acc: 67.000000%	Avg URS: 71.755725%
Train Epoch: 1 [9200/10065 (91%)]	Loss: 1.805125	Avg Loss: 1.021768	Avg Acc: 70.000000%	Avg URS: 79.856115%
Train Epoch: 1 [9600/10065 (95%)]	Loss: 0.835630	Avg Loss: 1.141912	Avg Acc: 66.000000%	Avg URS: 81.366460%
Train Epoch: 1 [10000/10065 (99%)]	Loss: 0.102516	Avg Loss: 1.028566	Avg Acc: 69.750000%	Avg URS: 74.149660%
Train Epoch: 1 [2517/10065 (100%)]	Loss: 1.866132	Avg Loss: 1.005031	Avg Acc: 69.500000%	Avg URS: 78.832117%

Test set: Average loss: 1.2353, Accuracy: 2160/3428 (63.010502%) , URS: 902/1164 (77.491409%)

Train Epoch: 2 [400/10065 (4%)]	Loss: 2.813172	Avg Loss: 1.011971	Avg Acc: 69.000000%	Avg URS: 76.258993%
Train Epoch: 2 [800/10065 (8%)]	Loss: 1.604638	Avg Loss: 0.994574	Avg Acc: 69.000000%	Avg URS: 77.070064%
Train Epoch: 2 [1200/10065 (12%)]	Loss: 0.876724	Avg Loss: 0.974974	Avg Acc: 69.750000%	Avg URS: 80.952381%
Train Epoch: 2 [1600/10065 (16%)]	Loss: 0.252111	Avg Loss: 0.891194	Avg Acc: 73.000000%	Avg URS: 78.709677%
Train Epoch: 2 [2000/10065 (20%)]	Loss: 0.447831	Avg Loss: 1.051176	Avg Acc: 70.750000%	Avg URS: 73.793103%
Train Epoch: 2 [2400/10065 (24%)]	Loss: 1.085640	Avg Loss: 1.104922	Avg Acc: 65.750000%	Avg URS: 72.388060%
Train Epoch: 2 [2800/10065 (28%)]	Loss: 2.225166	Avg Loss: 0.982879	Avg Acc: 69.000000%	Avg URS: 80.666667%
Train Epoch: 2 [3200/10065 (32%)]	Loss: 0.494475	Avg Loss: 0.888733	Avg Acc: 70.750000%	Avg URS: 73.076923%
Train Epoch: 2 [3600/10065 (36%)]	Loss: 1.477736	Avg Loss: 0.975661	Avg Acc: 72.000000%	Avg URS: 76.923077%
Train Epoch: 2 [4000/10065 (40%)]	Loss: 1.056906	Avg Loss: 0.940138	Avg Acc: 70.500000%	Avg URS: 87.577640%
Train Epoch: 2 [4400/10065 (44%)]	Loss: 0.754876	Avg Loss: 1.047767	Avg Acc: 67.500000%	Avg URS: 71.875000%
Train Epoch: 2 [4800/10065 (48%)]	Loss: 0.933642	Avg Loss: 0.976218	Avg Acc: 68.000000%	Avg URS: 80.916031%
Train Epoch: 2 [5200/10065 (52%)]	Loss: 1.060794	Avg Loss: 0.899738	Avg Acc: 72.000000%	Avg URS: 86.875000%
Train Epoch: 2 [5600/10065 (56%)]	Loss: 2.255632	Avg Loss: 0.859869	Avg Acc: 72.500000%	Avg URS: 82.352941%
Train Epoch: 2 [6000/10065 (60%)]	Loss: 1.918418	Avg Loss: 0.862030	Avg Acc: 71.500000%	Avg URS: 76.335878%
Train Epoch: 2 [6400/10065 (64%)]	Loss: 1.610130	Avg Loss: 0.967858	Avg Acc: 67.500000%	Avg URS: 76.870748%
Train Epoch: 2 [6800/10065 (68%)]	Loss: 0.332066	Avg Loss: 0.953680	Avg Acc: 70.000000%	Avg URS: 71.830986%
Train Epoch: 2 [7200/10065 (72%)]	Loss: 0.844155	Avg Loss: 0.970874	Avg Acc: 71.250000%	Avg URS: 86.764706%
Train Epoch: 2 [7600/10065 (75%)]	Loss: 0.777751	Avg Loss: 0.924797	Avg Acc: 71.750000%	Avg URS: 76.027397%
Train Epoch: 2 [8000/10065 (79%)]	Loss: 0.245478	Avg Loss: 0.958441	Avg Acc: 69.750000%	Avg URS: 85.365854%
Train Epoch: 2 [8400/10065 (83%)]	Loss: 1.064603	Avg Loss: 0.985494	Avg Acc: 70.500000%	Avg URS: 76.158940%
Train Epoch: 2 [8800/10065 (87%)]	Loss: 0.506187	Avg Loss: 0.930659	Avg Acc: 71.500000%	Avg URS: 83.750000%
Train Epoch: 2 [9200/10065 (91%)]	Loss: 1.097543	Avg Loss: 0.943148	Avg Acc: 69.000000%	Avg URS: 78.014184%
Train Epoch: 2 [9600/10065 (95%)]	Loss: 1.437873	Avg Loss: 0.942915	Avg Acc: 70.750000%	Avg URS: 74.509804%
Train Epoch: 2 [10000/10065 (99%)]	Loss: 1.309672	Avg Loss: 0.957459	Avg Acc: 70.750000%	Avg URS: 78.064516%
Train Epoch: 2 [2517/10065 (100%)]	Loss: 0.011859	Avg Loss: 1.004062	Avg Acc: 67.000000%	Avg URS: 77.922078%

Test set: Average loss: 1.1463, Accuracy: 2227/3428 (64.964994%) , URS: 947/1164 (81.357388%)

Train Epoch: 3 [400/10065 (4%)]	Loss: 1.076261	Avg Loss: 0.820888	Avg Acc: 71.250000%	Avg URS: 77.777778%
Train Epoch: 3 [800/10065 (8%)]	Loss: 0.813947	Avg Loss: 0.772475	Avg Acc: 75.750000%	Avg URS: 87.050360%
Train Epoch: 3 [1200/10065 (12%)]	Loss: 0.414089	Avg Loss: 0.834285	Avg Acc: 73.250000%	Avg URS: 80.952381%
Train Epoch: 3 [1600/10065 (16%)]	Loss: 1.586065	Avg Loss: 0.855294	Avg Acc: 73.000000%	Avg URS: 88.571429%
Train Epoch: 3 [2000/10065 (20%)]	Loss: 0.227342	Avg Loss: 0.814328	Avg Acc: 74.250000%	Avg URS: 78.523490%
Train Epoch: 3 [2400/10065 (24%)]	Loss: 1.228745	Avg Loss: 0.951192	Avg Acc: 69.750000%	Avg URS: 78.431373%
Train Epoch: 3 [2800/10065 (28%)]	Loss: 1.066921	Avg Loss: 0.816140	Avg Acc: 73.250000%	Avg URS: 80.246914%
Train Epoch: 3 [3200/10065 (32%)]	Loss: 0.855264	Avg Loss: 0.832391	Avg Acc: 74.500000%	Avg URS: 85.314685%
Train Epoch: 3 [3600/10065 (36%)]	Loss: 0.264830	Avg Loss: 0.840692	Avg Acc: 73.250000%	Avg URS: 81.632653%
Train Epoch: 3 [4000/10065 (40%)]	Loss: 0.465457	Avg Loss: 0.882761	Avg Acc: 70.000000%	Avg URS: 85.714286%
Train Epoch: 3 [4400/10065 (44%)]	Loss: 0.114957	Avg Loss: 0.881857	Avg Acc: 71.000000%	Avg URS: 80.536913%
Train Epoch: 3 [4800/10065 (48%)]	Loss: 1.362222	Avg Loss: 1.069951	Avg Acc: 67.000000%	Avg URS: 77.372263%
Train Epoch: 3 [5200/10065 (52%)]	Loss: 0.679228	Avg Loss: 0.802294	Avg Acc: 72.000000%	Avg URS: 76.315789%
Train Epoch: 3 [5600/10065 (56%)]	Loss: 0.295650	Avg Loss: 0.856420	Avg Acc: 70.000000%	Avg URS: 79.310345%
Train Epoch: 3 [6000/10065 (60%)]	Loss: 0.449938	Avg Loss: 0.895880	Avg Acc: 71.750000%	Avg URS: 83.098592%
Train Epoch: 3 [6400/10065 (64%)]	Loss: 0.445783	Avg Loss: 0.923930	Avg Acc: 68.000000%	Avg URS: 73.410405%
Train Epoch: 3 [6800/10065 (68%)]	Loss: 0.620731	Avg Loss: 0.836257	Avg Acc: 74.000000%	Avg URS: 76.470588%
Train Epoch: 3 [7200/10065 (72%)]	Loss: 0.516783	Avg Loss: 0.903596	Avg Acc: 70.750000%	Avg URS: 76.712329%
Train Epoch: 3 [7600/10065 (75%)]	Loss: 0.477764	Avg Loss: 0.837810	Avg Acc: 72.250000%	Avg URS: 77.692308%
Train Epoch: 3 [8000/10065 (79%)]	Loss: 1.109702	Avg Loss: 0.891086	Avg Acc: 71.250000%	Avg URS: 71.069182%
Train Epoch: 3 [8400/10065 (83%)]	Loss: 0.997348	Avg Loss: 1.000439	Avg Acc: 67.000000%	Avg URS: 75.806452%
Train Epoch: 3 [8800/10065 (87%)]	Loss: 1.367386	Avg Loss: 0.741303	Avg Acc: 77.500000%	Avg URS: 81.208054%
Train Epoch: 3 [9200/10065 (91%)]	Loss: 1.622532	Avg Loss: 0.949151	Avg Acc: 67.750000%	Avg URS: 81.250000%
Train Epoch: 3 [9600/10065 (95%)]	Loss: 1.488009	Avg Loss: 0.771304	Avg Acc: 73.250000%	Avg URS: 84.496124%
