Train Epoch: 2 [7200/10065 (72%)]	Loss: 0.695614	Avg Loss: 0.639267	Avg Acc: 79.500000%	Avg URS: 84.027778%
Train Epoch: 2 [7600/10065 (75%)]	Loss: 0.146691	Avg Loss: 0.536127	Avg Acc: 79.750000%	Avg URS: 88.888889%
Train Epoch: 2 [8000/10065 (79%)]	Loss: 0.526545	Avg Loss: 0.647922	Avg Acc: 78.000000%	Avg URS: 82.517483%
Train Epoch: 2 [8400/10065 (83%)]	Loss: 0.063223	Avg Loss: 0.554825	Avg Acc: 82.000000%	Avg URS: 79.389313%
Train Epoch: 2 [8800/10065 (87%)]	Loss: 0.266582	Avg Loss: 0.623213	Avg Acc: 79.000000%	Avg URS: 80.405405%
Train Epoch: 2 [9200/10065 (91%)]	Loss: 0.209489	Avg Loss: 0.589283	Avg Acc: 79.750000%	Avg URS: 81.538462%
Train Epoch: 2 [9600/10065 (95%)]	Loss: 0.066574	Avg Loss: 0.558262	Avg Acc: 81.750000%	Avg URS: 84.677419%
Train Epoch: 2 [10000/10065 (99%)]	Loss: 0.815646	Avg Loss: 0.635376	Avg Acc: 79.750000%	Avg URS: 81.159420%
Train Epoch: 2 [2517/10065 (100%)]	Loss: 1.407824	Avg Loss: 0.637040	Avg Acc: 79.250000%	Avg URS: 81.506849%

Test set: Average loss: 1.3451, Accuracy: 2187/3428 (63.798133%) , URS: 925/1164 (79.467354%)

Train Epoch: 3 [400/10065 (4%)]	Loss: 0.586188	Avg Loss: 0.527837	Avg Acc: 82.500000%	Avg URS: 84.105960%
Train Epoch: 3 [800/10065 (8%)]	Loss: 0.403534	Avg Loss: 0.540662	Avg Acc: 83.250000%	Avg URS: 79.259259%
Train Epoch: 3 [1200/10065 (12%)]	Loss: 0.426202	Avg Loss: 0.528811	Avg Acc: 80.250000%	Avg URS: 82.113821%
Train Epoch: 3 [1600/10065 (16%)]	Loss: 0.330894	Avg Loss: 0.552655	Avg Acc: 81.000000%	Avg URS: 84.722222%
