Train Epoch: 1 [400/10065 (4%)]	Loss: 3.222222	Avg Loss: 2.582019	Avg Acc: 45.750000%	Avg URS: 62.307692%
Train Epoch: 1 [800/10065 (8%)]	Loss: 0.014589	Avg Loss: 1.823181	Avg Acc: 61.500000%	Avg URS: 78.169014%
Train Epoch: 1 [1200/10065 (12%)]	Loss: 5.366892	Avg Loss: 1.578641	Avg Acc: 66.250000%	Avg URS: 79.720280%
Train Epoch: 1 [1600/10065 (16%)]	Loss: 1.154909	Avg Loss: 1.624923	Avg Acc: 71.250000%	Avg URS: 70.700637%
Train Epoch: 1 [2000/10065 (20%)]	Loss: 0.652124	Avg Loss: 1.265342	Avg Acc: 68.000000%	Avg URS: 83.561644%
Train Epoch: 1 [2400/10065 (24%)]	Loss: 4.891745	Avg Loss: 1.360415	Avg Acc: 70.750000%	Avg URS: 76.086957%
Train Epoch: 1 [2800/10065 (28%)]	Loss: 0.343023	Avg Loss: 1.150601	Avg Acc: 71.750000%	Avg URS: 75.496689%
Train Epoch: 1 [3200/10065 (32%)]	Loss: 0.675950	Avg Loss: 1.166462	Avg Acc: 74.000000%	Avg URS: 78.082192%
Train Epoch: 1 [3600/10065 (36%)]	Loss: 2.456030	Avg Loss: 1.174505	Avg Acc: 71.750000%	Avg URS: 77.397260%
Train Epoch: 1 [4000/10065 (40%)]	Loss: 1.192032	Avg Loss: 1.062933	Avg Acc: 72.500000%	Avg URS: 86.013986%
Train Epoch: 1 [4400/10065 (44%)]	Loss: 0.896796	Avg Loss: 0.908487	Avg Acc: 76.000000%	Avg URS: 78.977273%
Train Epoch: 1 [4800/10065 (48%)]	Loss: 0.868098	Avg Loss: 0.961478	Avg Acc: 72.750000%	Avg URS: 77.083333%
Train Epoch: 1 [5200/10065 (52%)]	Loss: 0.279235	Avg Loss: 0.788418	Avg Acc: 80.000000%	Avg URS: 83.802817%
Train Epoch: 1 [5600/10065 (56%)]	Loss: 0.546148	Avg Loss: 0.886628	Avg Acc: 80.000000%	Avg URS: 81.203008%
Train Epoch: 1 [6000/10065 (60%)]	Loss: 0.744012	Avg Loss: 0.838236	Avg Acc: 75.250000%	Avg URS: 80.645161%
Train Epoch: 1 [6400/10065 (64%)]	Loss: 1.144621	Avg Loss: 1.036323	Avg Acc: 71.250000%	Avg URS: 84.246575%
