Train Epoch: 2 [7200/10065 (72%)]	Loss: 0.625872	Avg Loss: 0.614331	Avg Acc: 80.250000%	Avg URS: 86.111111%
Train Epoch: 2 [7600/10065 (75%)]	Loss: 0.130719	Avg Loss: 0.577833	Avg Acc: 80.750000%	Avg URS: 90.277778%
Train Epoch: 2 [8000/10065 (79%)]	Loss: 0.334856	Avg Loss: 0.634078	Avg Acc: 79.250000%	Avg URS: 81.818182%
Train Epoch: 2 [8400/10065 (83%)]	Loss: 0.129815	Avg Loss: 0.600947	Avg Acc: 82.250000%	Avg URS: 77.862595%
Train Epoch: 2 [8800/10065 (87%)]	Loss: 0.619556	Avg Loss: 0.583725	Avg Acc: 81.500000%	Avg URS: 80.405405%
Train Epoch: 2 [9200/10065 (91%)]	Loss: 0.059907	Avg Loss: 0.628124	Avg Acc: 78.500000%	Avg URS: 81.538462%
Train Epoch: 2 [9600/10065 (95%)]	Loss: 0.019706	Avg Loss: 0.576151	Avg Acc: 81.000000%	Avg URS: 84.677419%
Train Epoch: 2 [10000/10065 (99%)]	Loss: 0.850479	Avg Loss: 0.698441	Avg Acc: 80.250000%	Avg URS: 76.086957%
Train Epoch: 2 [2517/10065 (100%)]	Loss: 1.097778	Avg Loss: 0.683533	Avg Acc: 78.750000%	Avg URS: 76.712329%

Test set: Average loss: 1.2582, Accuracy: 2192/3428 (63.943991%) , URS: 903/1164 (77.577320%)

Train Epoch: 3 [400/10065 (4%)]	Loss: 0.170990	Avg Loss: 0.513764	Avg Acc: 81.750000%	Avg URS: 83.443709%
Train Epoch: 3 [800/10065 (8%)]	Loss: 0.538127	Avg Loss: 0.628395	Avg Acc: 79.000000%	Avg URS: 79.259259%
Train Epoch: 3 [1200/10065 (12%)]	Loss: 0.291271	Avg Loss: 0.568987	Avg Acc: 82.250000%	Avg URS: 83.739837%
Train Epoch: 3 [1600/10065 (16%)]	Loss: 0.329101	Avg Loss: 0.554372	Avg Acc: 79.000000%	Avg URS: 79.166667%
Train Epoch: 3 [2000/10065 (20%)]	Loss: 1.042884	Avg Loss: 0.602077	Avg Acc: 82.000000%	Avg URS: 81.944444%
Train Epoch: 3 [2400/10065 (24%)]	Loss: 0.039511	Avg Loss: 0.533657	Avg Acc: 82.250000%	Avg URS: 85.714286%
Train Epoch: 3 [2800/10065 (28%)]	Loss: 0.532665	Avg Loss: 0.543739	Avg Acc: 81.750000%	Avg URS: 82.962963%
Train Epoch: 3 [3200/10065 (32%)]	Loss: 0.597658	Avg Loss: 0.461856	Avg Acc: 85.250000%	Avg URS: 84.137931%
Train Epoch: 3 [3600/10065 (36%)]	Loss: 0.097285	Avg Loss: 0.527886	Avg Acc: 81.250000%	Avg URS: 85.483871%
Train Epoch: 3 [4000/10065 (40%)]	Loss: 0.042687	Avg Loss: 0.574799	Avg Acc: 81.500000%	Avg URS: 80.000000%
Train Epoch: 3 [4400/10065 (44%)]	Loss: 0.378411	Avg Loss: 0.523749	Avg Acc: 82.000000%	Avg URS: 86.259542%
Train Epoch: 3 [4800/10065 (48%)]	Loss: 0.518537	Avg Loss: 0.605218	Avg Acc: 78.500000%	Avg URS: 79.285714%
Train Epoch: 3 [5200/10065 (52%)]	Loss: 0.175380	Avg Loss: 0.495986	Avg Acc: 84.250000%	Avg URS: 84.558824%
Train Epoch: 3 [5600/10065 (56%)]	Loss: 0.130348	Avg Loss: 0.551933	Avg Acc: 82.500000%	Avg URS: 82.666667%
Train Epoch: 3 [6000/10065 (60%)]	Loss: 0.441582	Avg Loss: 0.517368	Avg Acc: 79.750000%	Avg URS: 82.481752%
Train Epoch: 3 [6400/10065 (64%)]	Loss: 0.802541	Avg Loss: 0.587367	Avg Acc: 78.000000%	Avg URS: 77.304965%
Train Epoch: 3 [6800/10065 (68%)]	Loss: 0.065391	Avg Loss: 0.473505	Avg Acc: 85.750000%	Avg URS: 82.666667%
Train Epoch: 3 [7200/10065 (72%)]	Loss: 0.507405	Avg Loss: 0.546485	Avg Acc: 83.000000%	Avg URS: 84.615385%
Train Epoch: 3 [7600/10065 (75%)]	Loss: 0.839392	Avg Loss: 0.543647	Avg Acc: 78.500000%	Avg URS: 80.232558%
Train Epoch: 3 [8000/10065 (79%)]	Loss: 1.369751	Avg Loss: 0.532124	Avg Acc: 84.500000%	Avg URS: 81.935484%
Train Epoch: 3 [8400/10065 (83%)]	Loss: 0.176723	Avg Loss: 0.663578	Avg Acc: 79.500000%	Avg URS: 82.857143%
Train Epoch: 3 [8800/10065 (87%)]	Loss: 0.258096	Avg Loss: 0.558200	Avg Acc: 81.000000%	Avg URS: 82.558140%
Train Epoch: 3 [9200/10065 (91%)]	Loss: 0.123452	Avg Loss: 0.546564	Avg Acc: 81.750000%	Avg URS: 84.472050%
Train Epoch: 3 [9600/10065 (95%)]	Loss: 1.000646	Avg Loss: 0.551521	Avg Acc: 81.750000%	Avg URS: 86.330935%
Train Epoch: 3 [10000/10065 (99%)]	Loss: 0.066377	Avg Loss: 0.491398	Avg Acc: 81.500000%	Avg URS: 81.250000%
Train Epoch: 3 [2517/10065 (100%)]	Loss: 0.000015	Avg Loss: 0.475190	Avg Acc: 81.250000%	Avg URS: 80.000000%

Test set: Average loss: 1.3924, Accuracy: 2223/3428 (64.848308%) , URS: 933/1164 (80.154639%)

Train Epoch: 4 [400/10065 (4%)]	Loss: 0.206814	Avg Loss: 0.470267	Avg Acc: 85.500000%	Avg URS: 84.563758%
Train Epoch: 4 [800/10065 (8%)]	Loss: 0.663213	Avg Loss: 0.493416	Avg Acc: 82.750000%	Avg URS: 82.165605%
Train Epoch: 4 [1200/10065 (12%)]	Loss: 0.614905	Avg Loss: 0.415248	Avg Acc: 85.500000%	Avg URS: 81.159420%
Train Epoch: 4 [1600/10065 (16%)]	Loss: 0.575394	Avg Loss: 0.423873	Avg Acc: 86.250000%	Avg URS: 88.079470%
Train Epoch: 4 [2000/10065 (20%)]	Loss: 1.201302	Avg Loss: 0.586203	Avg Acc: 81.750000%	Avg URS: 77.941176%
Train Epoch: 4 [2400/10065 (24%)]	Loss: 0.177599	Avg Loss: 0.469810	Avg Acc: 85.250000%	Avg URS: 75.396825%
Train Epoch: 4 [2800/10065 (28%)]	Loss: 0.002459	Avg Loss: 0.569907	Avg Acc: 81.000000%	Avg URS: 81.884058%
Train Epoch: 4 [3200/10065 (32%)]	Loss: 0.752485	Avg Loss: 0.441064	Avg Acc: 84.000000%	Avg URS: 79.259259%
Train Epoch: 4 [3600/10065 (36%)]	Loss: 0.272312	Avg Loss: 0.536540	Avg Acc: 81.500000%	Avg URS: 83.443709%
Train Epoch: 4 [4000/10065 (40%)]	Loss: 0.071795	Avg Loss: 0.519465	Avg Acc: 81.000000%	Avg URS: 84.415584%
