Train Epoch: 1 [400/10065 (4%)]	Loss: 2.787287	Avg Loss: 2.456903	Avg Acc: 46.250000%	Avg URS: 65.306122%
Train Epoch: 1 [800/10065 (8%)]	Loss: 1.671608	Avg Loss: 1.910167	Avg Acc: 59.250000%	Avg URS: 69.105691%
Train Epoch: 1 [1200/10065 (12%)]	Loss: 3.546071	Avg Loss: 1.289333	Avg Acc: 67.250000%	Avg URS: 74.698795%
Train Epoch: 1 [1600/10065 (16%)]	Loss: 0.008241	Avg Loss: 1.058884	Avg Acc: 70.000000%	Avg URS: 78.985507%
Train Epoch: 1 [2000/10065 (20%)]	Loss: 1.614113	Avg Loss: 1.031761	Avg Acc: 72.750000%	Avg URS: 85.915493%
Train Epoch: 1 [2400/10065 (24%)]	Loss: 0.976074	Avg Loss: 0.983695	Avg Acc: 68.250000%	Avg URS: 81.751825%
Train Epoch: 1 [2800/10065 (28%)]	Loss: 1.091748	Avg Loss: 0.817974	Avg Acc: 74.500000%	Avg URS: 75.694444%
Train Epoch: 1 [3200/10065 (32%)]	Loss: 0.215818	Avg Loss: 0.859512	Avg Acc: 75.000000%	Avg URS: 83.216783%
Train Epoch: 1 [3600/10065 (36%)]	Loss: 0.541311	Avg Loss: 0.805623	Avg Acc: 78.000000%	Avg URS: 88.050314%
Train Epoch: 1 [4000/10065 (40%)]	Loss: 1.021353	Avg Loss: 0.845540	Avg Acc: 75.000000%	Avg URS: 78.767123%
Train Epoch: 1 [4400/10065 (44%)]	Loss: 0.834119	Avg Loss: 0.771385	Avg Acc: 75.750000%	Avg URS: 87.500000%
Train Epoch: 1 [4800/10065 (48%)]	Loss: 0.946828	Avg Loss: 0.774276	Avg Acc: 77.250000%	Avg URS: 86.956522%
Train Epoch: 1 [5200/10065 (52%)]	Loss: 0.371452	Avg Loss: 0.819983	Avg Acc: 76.750000%	Avg URS: 85.616438%
Train Epoch: 1 [5600/10065 (56%)]	Loss: 0.422594	Avg Loss: 0.828144	Avg Acc: 76.500000%	Avg URS: 81.250000%
Train Epoch: 1 [6000/10065 (60%)]	Loss: 0.375843	Avg Loss: 0.715434	Avg Acc: 79.000000%	Avg URS: 87.142857%
Train Epoch: 1 [6400/10065 (64%)]	Loss: 0.828581	Avg Loss: 0.893045	Avg Acc: 75.750000%	Avg URS: 85.611511%
Train Epoch: 1 [6800/10065 (68%)]	Loss: 0.975586	Avg Loss: 0.780597	Avg Acc: 76.750000%	Avg URS: 80.645161%
Train Epoch: 1 [7200/10065 (72%)]	Loss: 0.217078	Avg Loss: 0.676046	Avg Acc: 79.750000%	Avg URS: 81.944444%
Train Epoch: 1 [7600/10065 (75%)]	Loss: 1.207467	Avg Loss: 0.677446	Avg Acc: 78.750000%	Avg URS: 87.234043%
Train Epoch: 1 [8000/10065 (79%)]	Loss: 1.927284	Avg Loss: 0.845300	Avg Acc: 77.250000%	Avg URS: 77.304965%
Train Epoch: 1 [8400/10065 (83%)]	Loss: 1.220690	Avg Loss: 0.678379	Avg Acc: 78.750000%	Avg URS: 86.301370%
Train Epoch: 1 [8800/10065 (87%)]	Loss: 1.176375	Avg Loss: 0.654385	Avg Acc: 77.500000%	Avg URS: 81.437126%
Train Epoch: 1 [9200/10065 (91%)]	Loss: 0.111806	Avg Loss: 0.837675	Avg Acc: 74.250000%	Avg URS: 86.206897%
Train Epoch: 1 [9600/10065 (95%)]	Loss: 0.698511	Avg Loss: 0.552118	Avg Acc: 79.750000%	Avg URS: 77.397260%
